Frame_Index,leg_left_ankle_roll_joint,leg_left_ankle_pitch_joint,leg_left_knee_pitch_joint,leg_left_hip_pitch_joint,leg_left_hip_yaw_joint,leg_left_hip_roll_joint,leg_right_ankle_roll_joint,leg_right_ankle_pitch_joint,leg_right_knee_pitch_joint,leg_right_hip_pitch_joint,leg_right_hip_yaw_joint,leg_right_hip_roll_joint
197,-0.01451,-0.50939,1.08162,-0.47157,-0.0268,0.05568,0.07027,-0.63245,1.06371,-0.33148,-0.02912,-0.0754
198,-0.00084,-0.5147,1.07763,-0.46265,-0.03533,0.04451,0.08442,-0.63722,1.05881,-0.32193,-0.03801,-0.08687
199,0.01241,-0.51966,1.07279,-0.45324,-0.04388,0.03404,0.09813,-0.64132,1.05301,-0.31225,-0.04693,-0.09764
200,0.02499,-0.5243,1.06724,-0.44348,-0.05231,0.02447,0.11117,-0.64477,1.04651,-0.30259,-0.05572,-0.1075
201,0.03667,-0.52864,1.06122,-0.43355,-0.06047,0.01598,0.1233,-0.64762,1.03953,-0.29313,-0.06423,-0.11627
202,0.04723,-0.53276,1.05498,-0.42363,-0.06823,0.00878,0.13428,-0.64995,1.03237,-0.28406,-0.07232,-0.12374
203,0.05643,-0.53738,1.05194,-0.41638,-0.0752,0.00275,0.14476,-0.66472,1.05425,-0.29176,-0.08106,-0.12963
204,0.06416,-0.544,1.05913,-0.41734,-0.08058,-0.0029,0.15692,-0.71581,1.16105,-0.34856,-0.09352,-0.13362
205,0.07034,-0.55174,1.07239,-0.42317,-0.0843,-0.00811,0.17011,-0.77744,1.30031,-0.42775,-0.10892,-0.1357
206,0.07489,-0.55921,1.0868,-0.43035,-0.08635,-0.01281,0.18303,-0.82743,1.42776,-0.50714,-0.12582,-0.13555
207,0.07774,-0.5647,1.09744,-0.43563,-0.08671,-0.01687,0.19361,-0.84953,1.5111,-0.57041,-0.14222,-0.13232
208,0.07885,-0.56688,1.10055,-0.43659,-0.08539,-0.02025,0.19976,-0.83511,1.53031,-0.60584,-0.15614,-0.12517
209,0.07829,-0.56846,1.10307,-0.43744,-0.08247,-0.02293,0.20425,-0.81173,1.53597,-0.63653,-0.16929,-0.11633
210,0.07649,-0.57021,1.10645,-0.43891,-0.07832,-0.02514,0.20828,-0.78697,1.54043,-0.66734,-0.18219,-0.10709
211,0.07331,-0.57226,1.11059,-0.44077,-0.0729,-0.02674,0.21152,-0.76193,1.54356,-0.6969,-0.19418,-0.09771
212,0.06877,-0.5747,1.1153,-0.44275,-0.06623,-0.0277,0.21366,-0.73784,1.54544,-0.72399,-0.20462,-0.08848
213,0.0628,-0.57547,1.1148,-0.44116,-0.05831,-0.02794,0.21177,-0.70034,1.51041,-0.72686,-0.21086,-0.07795
214,0.05544,-0.57325,1.10516,-0.43339,-0.0492,-0.02743,0.20407,-0.64024,1.4131,-0.68903,-0.21113,-0.06544
215,0.04676,-0.57018,1.0913,-0.42226,-0.03901,-0.02618,0.19294,-0.57123,1.28305,-0.62674,-0.20681,-0.05303
216,0.03676,-0.56846,1.07856,-0.41094,-0.02776,-0.02413,0.18025,-0.50896,1.15583,-0.56019,-0.19892,-0.04246
217,0.02543,-0.57014,1.07262,-0.40309,-0.01549,-0.02124,0.16724,-0.47548,1.07999,-0.51615,-0.188,-0.0351
218,0.01285,-0.57554,1.07534,-0.40026,-0.00229,-0.0175,0.15429,-0.48073,1.0793,-0.50858,-0.17476,-0.03068
219,-0.00081,-0.58117,1.07825,-0.39754,0.01166,-0.01297,0.14034,-0.48856,1.08368,-0.50352,-0.16067,-0.02574
220,-0.01532,-0.58661,1.08049,-0.39447,0.02614,-0.00775,0.12554,-0.49598,1.0873,-0.49818,-0.14603,-0.02013
221,-0.03043,-0.59177,1.08185,-0.39098,0.04092,-0.00195,0.11011,-0.50287,1.08995,-0.49252,-0.13105,-0.01396
222,-0.04588,-0.59654,1.0822,-0.38705,0.05577,0.00432,0.09431,-0.50914,1.09154,-0.48655,-0.11598,-0.00736
223,-0.06142,-0.60086,1.08148,-0.38264,0.07043,0.01096,0.07841,-0.51473,1.09198,-0.4803,-0.10106,-0.00043
224,-0.07725,-0.60501,1.07951,-0.37734,0.08503,0.01814,0.06215,-0.5199,1.09124,-0.47342,-0.08612,0.00704
225,-0.09236,-0.60846,1.07656,-0.37186,0.09875,0.02527,0.04661,-0.52414,1.08942,-0.46661,-0.07205,0.01442
226,-0.1068,-0.61147,1.07265,-0.36597,0.11159,0.03244,0.03172,-0.52769,1.08664,-0.45969,-0.05883,0.02179
227,-0.1203,-0.6141,1.06797,-0.35972,0.12331,0.03951,0.01774,-0.53061,1.08309,-0.45278,-0.0467,0.02906
228,-0.13262,-0.61643,1.06272,-0.3532,0.13368,0.04637,0.00495,-0.533,1.07901,-0.44601,-0.03592,0.03609
229,-0.14351,-0.61856,1.05719,-0.34652,0.14246,0.05289,-0.0064,-0.53494,1.0747,-0.43955,-0.02673,0.04278
230,-0.15357,-0.63299,1.07967,-0.35547,0.14955,0.06018,-0.01616,-0.53749,1.07348,-0.43564,-0.01902,0.04878
231,-0.16483,-0.68259,1.18433,-0.41145,0.15511,0.07123,-0.02459,-0.5429,1.08207,-0.43877,-0.01191,0.05338
232,-0.17641,-0.74257,1.32049,-0.48838,0.15875,0.0851,-0.03181,-0.55012,1.09608,-0.44558,-0.00527,0.05667
233,-0.18657,-0.79159,1.44485,-0.5641,0.15957,0.10016,-0.03788,-0.55762,1.11053,-0.45261,0.00089,0.05872
234,-0.19287,-0.81418,1.52542,-0.62183,0.15611,0.1143,-0.04274,-0.56362,1.1205,-0.45669,0.0065,0.05954
235,-0.19314,-0.80214,1.54236,-0.64971,0.14711,0.12563,-0.04633,-0.5667,1.1223,-0.45556,0.01146,0.05914
236,-0.19037,-0.78191,1.54629,-0.67234,0.13529,0.1356,-0.04867,-0.56951,1.12293,-0.45356,0.01576,0.05759
237,-0.18549,-0.76077,1.54986,-0.69525,0.12175,0.14435,-0.04977,-0.57279,1.1242,-0.4517,0.01935,0.05492
238,-0.17865,-0.73972,1.55282,-0.71734,0.10702,0.1515,-0.04958,-0.5766,1.12599,-0.44984,0.02218,0.05118
239,-0.16957,-0.71989,1.55521,-0.73762,0.09127,0.15636,-0.04761,-0.58107,1.1284,-0.4479,0.02381,0.04608
240,-0.15766,-0.68683,1.5209,-0.73453,0.07445,0.1581,-0.04463,-0.5839,1.12529,-0.44207,0.02481,0.04015
241,-0.14231,-0.63108,1.42441,-0.69219,0.05648,0.15584,-0.04011,-0.58376,1.11298,-0.42995,0.02472,0.03311
242,-0.12633,-0.56555,1.29491,-0.6271,0.03994,0.15083,-0.03401,-0.58275,1.09647,-0.41446,0.02349,0.025
243,-0.1116,-0.50528,1.1674,-0.55928,0.0267,0.14375,-0.02634,-0.58298,1.08111,-0.39883,0.02106,0.01584
244,-0.09925,-0.47162,1.08976,-0.51525,0.01806,0.1348,-0.01716,-0.58648,1.07263,-0.38677,0.01747,0.00574
245,-0.08891,-0.47471,1.08594,-0.50867,0.01332,0.12424,-0.00669,-0.59365,1.07295,-0.37983,0.01283,-0.00512
246,-0.07767,-0.48072,1.08717,-0.50421,0.00796,0.11303,0.00493,-0.60106,1.07346,-0.37281,0.00722,-0.01661
247,-0.06554,-0.48684,1.08774,-0.49897,0.00178,0.10139,0.01747,-0.6083,1.07328,-0.3653,0.00076,-0.02853
248,-0.05271,-0.49294,1.08749,-0.49293,-0.00509,0.08952,0.03073,-0.61521,1.07226,-0.35728,-0.00641,-0.0407
249,-0.03943,-0.49892,1.08633,-0.48611,-0.0125,0.07759,0.04447,-0.62168,1.07027,-0.34877,-0.01416,-0.05293
250,-0.02592,-0.50468,1.0842,-0.47855,-0.02032,0.06581,0.05844,-0.62761,1.06727,-0.33984,-0.02233,-0.06501
251,-0.01242,-0.51016,1.0811,-0.47031,-0.02841,0.05436,0.07242,-0.63293,1.06324,-0.33057,-0.03078,-0.07676
252,0.00084,-0.51533,1.07709,-0.46151,-0.03663,0.04345,0.08615,-0.63761,1.05827,-0.32105,-0.03935,-0.08797
253,0.01363,-0.52018,1.07229,-0.45225,-0.04483,0.03327,0.0994,-0.64163,1.05247,-0.31144,-0.04791,-0.09844
254,0.02703,-0.5248,1.06631,-0.44212,-0.05389,0.02317,0.11326,-0.64499,1.04565,-0.30159,-0.05734,-0.10883
255,0.03853,-0.52904,1.06025,-0.43225,-0.06191,0.0148,0.12521,-0.64776,1.03863,-0.29216,-0.0657,-0.11748
256,0.04892,-0.53308,1.054,-0.4224,-0.06954,0.0077,0.13601,-0.65003,1.03145,-0.28314,-0.07366,-0.12484
257,0.05797,-0.53764,1.05096,-0.41523,-0.07639,0.00177,0.14635,-0.66477,1.05334,-0.29089,-0.08229,-0.13064
258,0.06557,-0.54421,1.05819,-0.41626,-0.08167,-0.00379,0.1584,-0.71588,1.16023,-0.34776,-0.09466,-0.13457
259,0.07163,-0.55192,1.07149,-0.42217,-0.0853,-0.00894,0.1715,-0.77755,1.29958,-0.42701,-0.10999,-0.1366
260,0.07607,-0.55935,1.08596,-0.42943,-0.08727,-0.01356,0.18434,-0.82758,1.42711,-0.50644,-0.12682,-0.13639
261,0.07882,-0.56483,1.09665,-0.43477,-0.08754,-0.01757,0.19482,-0.84971,1.51051,-0.56975,-0.14315,-0.13311
262,0.07985,-0.56699,1.09983,-0.4358,-0.08615,-0.02089,0.20088,-0.83532,1.52978,-0.60521,-0.15699,-0.12589
263,0.07939,-0.56853,1.10228,-0.43663,-0.08331,-0.02363,0.20547,-0.81195,1.5354,-0.63589,-0.17022,-0.11713
264,0.07753,-0.57027,1.1057,-0.43815,-0.07913,-0.0258,0.20943,-0.78721,1.53992,-0.66672,-0.18307,-0.10784
265,0.0743,-0.57232,1.1099,-0.44006,-0.07366,-0.02737,0.2126,-0.7622,1.54309,-0.69631,-0.195,-0.09842
266,0.06971,-0.57476,1.11466,-0.44209,-0.06695,-0.0283,0.21467,-0.73813,1.54502,-0.72342,-0.2054,-0.08915
267,0.0637,-0.57552,1.11421,-0.44054,-0.059,-0.02851,0.21272,-0.70063,1.51003,-0.72632,-0.21159,-0.07859
268,0.0563,-0.5733,1.10461,-0.43281,-0.04987,-0.02798,0.20497,-0.64052,1.41274,-0.68852,-0.21181,-0.06603
269,0.04677,-0.57037,1.09123,-0.422,-0.03901,-0.02618,0.19294,-0.57146,1.28306,-0.6265,-0.20681,-0.05302
270,0.03675,-0.56864,1.07851,-0.41071,-0.02775,-0.02412,0.18021,-0.50917,1.15585,-0.55999,-0.1989,-0.04244
271,0.02542,-0.5703,1.07257,-0.40288,-0.01548,-0.02123,0.16721,-0.47567,1.08,-0.51597,-0.18798,-0.03509
272,0.01287,-0.57569,1.07528,-0.40006,-0.0023,-0.0175,0.15429,-0.48091,1.07931,-0.5084,-0.17477,-0.03068
273,-0.00076,-0.5813,1.07818,-0.39734,0.01162,-0.013,0.14038,-0.48873,1.08367,-0.50335,-0.1607,-0.02576
274,-0.01523,-0.58673,1.08041,-0.39427,0.02607,-0.00781,0.12562,-0.49614,1.08727,-0.498,-0.14609,-0.02018
275,-0.03029,-0.59188,1.08177,-0.39079,0.04081,-0.00204,0.11024,-0.50303,1.08993,-0.49235,-0.13115,-0.01405
276,-0.0457,-0.59664,1.08213,-0.38686,0.05563,0.00421,0.09448,-0.5093,1.09151,-0.48639,-0.11611,-0.00747
277,-0.0612,-0.60097,1.08142,-0.38247,0.07026,0.01082,0.07861,-0.51488,1.09197,-0.48014,-0.10121,-0.00055
278,-0.07653,-0.60481,1.07963,-0.37762,0.08447,0.01768,0.06289,-0.51976,1.0913,-0.47366,-0.08669,0.00657
279,-0.09141,-0.60819,1.07681,-0.37234,0.09802,0.02467,0.04759,-0.52392,1.08957,-0.46702,-0.0728,0.01379
280,-0.10559,-0.61111,1.07309,-0.36668,0.11066,0.03166,0.03297,-0.5274,1.08693,-0.46032,-0.0598,0.021
281,-0.1188,-0.61366,1.06863,-0.3607,0.12216,0.03855,0.0193,-0.53025,1.08356,-0.45366,-0.04791,0.02807
282,-0.1308,-0.61592,1.06367,-0.35451,0.13228,0.0452,0.00685,-0.53256,1.07971,-0.44719,-0.0374,0.03488
283,-0.14134,-0.61799,1.05847,-0.34818,0.14079,0.0515,-0.00413,-0.53444,1.07565,-0.44104,-0.02849,0.04134
284,-0.15102,-0.63233,1.08127,-0.3575,0.14759,0.05853,-0.01349,-0.53693,1.07473,-0.43749,-0.02109,0.04709
285,-0.16182,-0.68175,1.18616,-0.41381,0.15279,0.06927,-0.0215,-0.54228,1.08363,-0.44098,-0.0143,0.05143
286,-0.17284,-0.7415,1.32248,-0.49108,0.15601,0.08278,-0.02827,-0.54943,1.09798,-0.44818,-0.00801,0.05443
287,-0.18237,-0.79027,1.447,-0.56715,0.15635,0.09744,-0.03386,-0.55687,1.11277,-0.45561,-0.00222,0.05617
288,-0.18802,-0.81261,1.52771,-0.6252,0.15238,0.11115,-0.03822,-0.5628,1.12311,-0.46011,0.003,0.05668
289,-0.18765,-0.80039,1.54478,-0.65336,0.1429,0.12208,-0.04128,-0.56581,1.12528,-0.45941,0.00756,0.05595
290,-0.18422,-0.78,1.54879,-0.67622,0.13056,0.13164,-0.04306,-0.56853,1.1263,-0.45786,0.01142,0.05404
291,-0.17861,-0.75868,1.55239,-0.69935,0.11645,0.13994,-0.04355,-0.57171,1.12795,-0.45648,0.01454,0.05099
292,-0.17097,-0.73743,1.55532,-0.72162,0.10109,0.14658,-0.0427,-0.5754,1.13013,-0.4551,0.01685,0.04682
293,-0.16153,-0.7173,1.55749,-0.74204,0.08506,0.15124,-0.04048,-0.57962,1.13269,-0.45356,0.01829,0.04155
294,-0.14881,-0.68407,1.52307,-0.73907,0.0676,0.15248,-0.03675,-0.58225,1.12994,-0.44825,0.01871,0.03516
295,-0.13274,-0.62825,1.42646,-0.69676,0.04906,0.14978,-0.03141,-0.58192,1.11799,-0.43668,0.01799,0.0276
296,-0.11606,-0.56265,1.29684,-0.63169,0.03198,0.14434,-0.02442,-0.58067,1.10181,-0.42176,0.01606,0.01892
297,-0.10058,-0.50225,1.16917,-0.56393,0.01815,0.1368,-0.01577,-0.58062,1.08675,-0.40672,0.01289,0.00915
298,-0.08732,-0.46828,1.09127,-0.52,0.0088,0.12728,-0.00556,-0.58375,1.07846,-0.39524,0.00849,-0.00161
299,-0.07594,-0.47086,1.08704,-0.51355,0.00326,0.11606,0.00593,-0.59047,1.0788,-0.3888,0.00306,-0.01312
300,-0.06377,-0.47634,1.08771,-0.50911,-0.00282,0.10426,0.01845,-0.59739,1.07914,-0.38215,-0.00325,-0.02517
301,-0.05088,-0.48193,1.0876,-0.50378,-0.00959,0.09214,0.03173,-0.60415,1.07862,-0.37482,-0.01028,-0.03756
302,-0.0375,-0.48755,1.08658,-0.49752,-0.01688,0.07991,0.04552,-0.6106,1.07707,-0.36681,-0.01786,-0.05007
303,-0.0239,-0.4931,1.0846,-0.49037,-0.02454,0.06777,0.05957,-0.61667,1.07442,-0.35812,-0.02585,-0.06249
304,-0.01029,-0.49854,1.08164,-0.48239,-0.03243,0.05592,0.07364,-0.62227,1.07065,-0.34884,-0.03409,-0.07464
305,0.00309,-0.50381,1.07775,-0.47366,-0.04043,0.04454,0.0875,-0.62735,1.0658,-0.33906,-0.04245,-0.08632
306,0.01604,-0.50888,1.07303,-0.46431,-0.04839,0.03382,0.10093,-0.63188,1.05998,-0.32891,-0.05079,-0.09734
307,0.02835,-0.51375,1.06762,-0.45449,-0.05622,0.02393,0.11372,-0.63587,1.05337,-0.31858,-0.05899,-0.10753
308,0.03985,-0.51842,1.0617,-0.44437,-0.06381,0.01503,0.1257,-0.63932,1.04616,-0.30826,-0.06696,-0.11673
309,0.05037,-0.52291,1.05549,-0.43412,-0.07107,0.00727,0.13668,-0.64229,1.03863,-0.29814,-0.07458,-0.12477
310,0.05976,-0.52727,1.04923,-0.42396,-0.07792,0.00081,0.14651,-0.64483,1.03107,-0.28848,-0.08177,-0.13152
311,0.06787,-0.53217,1.0463,-0.41654,-0.08404,-0.00454,0.15599,-0.65984,1.05268,-0.29569,-0.08973,-0.13678
312,0.07463,-0.53911,1.05373,-0.4174,-0.08867,-0.00957,0.16743,-0.71114,1.15934,-0.35217,-0.10163,-0.14034
313,0.07995,-0.54718,1.0673,-0.42318,-0.09173,-0.01424,0.18007,-0.77299,1.2985,-0.43111,-0.11659,-0.14209
314,0.08368,-0.55499,1.08208,-0.43036,-0.09314,-0.01841,0.19244,-0.82321,1.42587,-0.51025,-0.13306,-0.14161
315,0.08579,-0.5608,1.09307,-0.43562,-0.09293,-0.02201,0.20243,-0.84562,1.50911,-0.57316,-0.149,-0.13803
316,0.08624,-0.56328,1.09651,-0.43655,-0.09109,-0.02496,0.2079,-0.83158,1.52821,-0.60811,-0.16238,-0.13046
317,0.08527,-0.56513,1.09923,-0.43731,-0.08785,-0.02738,0.21195,-0.80858,1.53371,-0.6383,-0.17519,-0.12136
318,0.08295,-0.56715,1.10292,-0.43877,-0.08331,-0.02925,0.21542,-0.78419,1.53815,-0.6687,-0.18765,-0.11177
319,0.0793,-0.56947,1.10739,-0.44064,-0.07752,-0.03055,0.21814,-0.7595,1.5413,-0.69793,-0.19924,-0.10207
320,0.07433,-0.57215,1.11241,-0.44265,-0.07053,-0.03124,0.21981,-0.73573,1.54325,-0.72475,-0.20932,-0.09255
321,0.06799,-0.57315,1.11221,-0.44109,-0.06232,-0.03124,0.21745,-0.69852,1.50831,-0.72737,-0.21519,-0.08171
322,0.06028,-0.57114,1.10285,-0.43334,-0.05295,-0.03051,0.20925,-0.63867,1.41108,-0.68931,-0.21508,-0.06886
323,0.05131,-0.56827,1.08926,-0.42225,-0.04253,-0.02906,0.19765,-0.56985,1.28112,-0.62683,-0.21041,-0.05613
324,0.04105,-0.56674,1.0768,-0.41098,-0.03108,-0.02685,0.18457,-0.50773,1.154,-0.56016,-0.20224,-0.04531
325,0.02951,-0.5686,1.07115,-0.4032,-0.01864,-0.02382,0.17129,-0.47438,1.07835,-0.51611,-0.19111,-0.03775
326,0.01674,-0.57418,1.07416,-0.40045,-0.0053,-0.01996,0.15817,-0.47979,1.07796,-0.50863,-0.17774,-0.0332
327,0.00291,-0.57997,1.07735,-0.39781,0.00878,-0.01532,0.14406,-0.48776,1.08264,-0.50366,-0.16353,-0.02815
328,-0.01177,-0.58558,1.07986,-0.39482,0.02339,-0.01,0.1291,-0.49532,1.08653,-0.49841,-0.14877,-0.02242
329,-0.02715,-0.59097,1.08147,-0.39131,0.03839,-0.00403,0.1134,-0.50242,1.08946,-0.49276,-0.13359,-0.01608
330,-0.04287,-0.59595,1.08204,-0.38737,0.05343,0.00241,0.09734,-0.50887,1.09129,-0.4868,-0.11832,-0.0093
331,-0.05871,-0.60048,1.08149,-0.38292,0.06833,0.00923,0.08113,-0.51464,1.09194,-0.48052,-0.10316,-0.00216
332,-0.07441,-0.60453,1.0798,-0.37796,0.08284,0.01634,0.06502,-0.5197,1.09141,-0.47396,-0.08834,0.00521
333,-0.08972,-0.60811,1.07702,-0.37252,0.09672,0.02359,0.04929,-0.52403,1.08976,-0.46719,-0.07412,0.01271
334,-0.10436,-0.61122,1.07325,-0.36664,0.10971,0.03088,0.0342,-0.52766,1.08712,-0.46029,-0.06075,0.02022
335,-0.11806,-0.61393,1.06866,-0.3604,0.12159,0.03807,0.02003,-0.53065,1.08367,-0.4534,-0.04847,0.02761
336,-0.13058,-0.61634,1.06348,-0.35387,0.1321,0.04505,0.00704,-0.53308,1.07967,-0.44663,-0.03755,0.03476
337,-0.14164,-0.61853,1.05798,-0.34717,0.14102,0.05169,-0.00449,-0.53507,1.07539,-0.44015,-0.02821,0.04157
338,-0.15186,-0.633,1.08045,-0.35609,0.14824,0.05907,-0.01442,-0.53764,1.07419,-0.43622,-0.02037,0.04768
339,-0.16324,-0.6826,1.18505,-0.41199,0.15389,0.0702,-0.02299,-0.54307,1.08277,-0.43932,-0.01314,0.05237
340,-0.1749,-0.74257,1.32112,-0.48885,0.1576,0.08413,-0.03035,-0.55029,1.09676,-0.44609,-0.0064,0.05575
341,-0.18515,-0.79161,1.44541,-0.5645,0.15848,0.09924,-0.03654,-0.55779,1.11118,-0.45309,-0.00014,0.05787
342,-0.19154,-0.8142,1.52591,-0.62216,0.15509,0.11344,-0.04152,-0.56379,1.12111,-0.45714,0.00556,0.05876
343,-0.1919,-0.80218,1.5428,-0.64999,0.14617,0.12483,-0.04521,-0.56687,1.12288,-0.45597,0.0106,0.05843
344,-0.18902,-0.78199,1.54675,-0.6726,0.13426,0.13474,-0.04745,-0.5697,1.12357,-0.45399,0.01481,0.05682
345,-0.18421,-0.76087,1.55027,-0.69547,0.12077,0.14353,-0.04861,-0.57297,1.1248,-0.45211,0.01846,0.05419
346,-0.17744,-0.73982,1.55318,-0.71751,0.10609,0.15072,-0.0485,-0.57677,1.12655,-0.45022,0.02134,0.05049
347,-0.16894,-0.71992,1.55539,-0.73774,0.09078,0.15596,-0.04705,-0.58113,1.1287,-0.44814,0.02338,0.04572
348,-0.15712,-0.68685,1.52104,-0.73463,0.07403,0.15776,-0.04415,-0.58394,1.12555,-0.44228,0.02443,0.03984
349,-0.14185,-0.6311,1.42452,-0.69227,0.05612,0.15554,-0.03968,-0.5838,1.1132,-0.43013,0.02439,0.03284
350,-0.12592,-0.56557,1.295,-0.62716,0.03962,0.15057,-0.03362,-0.58277,1.09666,-0.41462,0.02318,0.02475
351,-0.11124,-0.5053,1.16748,-0.55933,0.02642,0.14352,-0.02598,-0.583,1.08128,-0.39897,0.02079,0.01561
352,-0.09892,-0.47164,1.08983,-0.5153,0.01781,0.13459,-0.01684,-0.5865,1.07277,-0.3869,0.01722,0.00553
353,-0.08861,-0.47472,1.08599,-0.5087,0.01308,0.12405,-0.00639,-0.59366,1.07307,-0.37994,0.0126,-0.00531
354,-0.07739,-0.48073,1.0872,-0.50423,0.00774,0.11285,0.0052,-0.60107,1.07356,-0.37291,0.007,-0.01678
355,-0.06528,-0.48685,1.08775,-0.49898,0.00158,0.10123,0.01773,-0.60829,1.07336,-0.36538,0.00056,-0.02869
356,-0.05248,-0.49294,1.08749,-0.49294,-0.00527,0.08937,0.03097,-0.61521,1.07232,-0.35734,-0.0066,-0.04085
357,-0.03921,-0.49891,1.08632,-0.48611,-0.01267,0.07745,0.04468,-0.62167,1.07032,-0.34883,-0.01433,-0.05306
358,-0.02572,-0.50467,1.08418,-0.47854,-0.02048,0.06568,0.05864,-0.6276,1.0673,-0.33989,-0.02248,-0.06514
359,-0.01169,-0.51022,1.08094,-0.47011,-0.02898,0.0539,0.07315,-0.63295,1.06321,-0.33053,-0.03134,-0.07722
360,0.00178,-0.51539,1.07682,-0.4612,-0.03736,0.04285,0.0871,-0.6376,1.05815,-0.32096,-0.04009,-0.08857
361,0.01483,-0.52023,1.07187,-0.45182,-0.04576,0.0325,0.10061,-0.64159,1.05224,-0.31128,-0.04885,-0.09921
362,0.02722,-0.52475,1.06625,-0.44211,-0.05404,0.02305,0.11346,-0.64494,1.04565,-0.30164,-0.05749,-0.10895
363,0.03872,-0.529,1.06019,-0.43224,-0.06205,0.01468,0.12539,-0.64771,1.03862,-0.29221,-0.06585,-0.11759
364,0.04909,-0.53303,1.05393,-0.42239,-0.06967,0.0076,0.13618,-0.64998,1.03143,-0.28318,-0.07379,-0.12495
365,0.05813,-0.53759,1.0509,-0.41522,-0.07651,0.00167,0.1465,-0.66472,1.05332,-0.29092,-0.0824,-0.13074
366,0.06571,-0.54417,1.05813,-0.41625,-0.08178,-0.00388,0.15854,-0.71583,1.16021,-0.34779,-0.09478,-0.13466
367,0.07176,-0.55187,1.07143,-0.42216,-0.0854,-0.00902,0.17164,-0.77751,1.29956,-0.42703,-0.11009,-0.13668
368,0.07619,-0.55932,1.0859,-0.42942,-0.08736,-0.01364,0.18447,-0.82754,1.42708,-0.50646,-0.12692,-0.13647
369,0.07893,-0.56479,1.0966,-0.43476,-0.08763,-0.01763,0.19494,-0.84968,1.51048,-0.56977,-0.14325,-0.13319
370,0.07995,-0.56696,1.09978,-0.43579,-0.08623,-0.02095,0.20098,-0.83528,1.52975,-0.60523,-0.15707,-0.12596
371,0.07948,-0.5685,1.10224,-0.43663,-0.08338,-0.02369,0.20557,-0.81193,1.53538,-0.6359,-0.1703,-0.11719
372,0.07762,-0.57025,1.10567,-0.43814,-0.0792,-0.02585,0.20952,-0.78719,1.53989,-0.66673,-0.18314,-0.1079
373,0.07438,-0.5723,1.10987,-0.44006,-0.07372,-0.02742,0.21268,-0.76218,1.54307,-0.69631,-0.19507,-0.09848
374,0.06932,-0.57481,1.11491,-0.44227,-0.06665,-0.02805,0.21425,-0.73811,1.54519,-0.72355,-0.20507,-0.08888
375,0.06327,-0.57558,1.11448,-0.44073,-0.05867,-0.02824,0.21227,-0.70061,1.51022,-0.72647,-0.21124,-0.07828
376,0.05586,-0.57336,1.10488,-0.433,-0.04953,-0.0277,0.2045,-0.64049,1.41293,-0.68868,-0.21145,-0.06573
377,0.04714,-0.57029,1.09105,-0.42191,-0.03931,-0.02642,0.19332,-0.57145,1.28291,-0.62642,-0.2071,-0.05328
378,0.03712,-0.56857,1.07835,-0.41062,-0.02803,-0.02435,0.18058,-0.50916,1.15571,-0.55991,-0.19918,-0.04268
379,0.02576,-0.57024,1.07244,-0.4028,-0.01574,-0.02144,0.16754,-0.47567,1.07988,-0.51589,-0.18824,-0.0353
380,0.01315,-0.57565,1.07518,-0.4,-0.00252,-0.01768,0.15457,-0.48091,1.07922,-0.50835,-0.17498,-0.03086
381,-0.00054,-0.58127,1.07813,-0.39731,0.01145,-0.01314,0.1406,-0.48873,1.08362,-0.50331,-0.16087,-0.0259
382,-0.01507,-0.58672,1.08038,-0.39426,0.02595,-0.00791,0.12577,-0.49615,1.08725,-0.49799,-0.14621,-0.02028
383,-0.0302,-0.59187,1.08177,-0.39079,0.04074,-0.0021,0.11033,-0.50303,1.08992,-0.49235,-0.13122,-0.01411
384,-0.04567,-0.59664,1.08214,-0.38687,0.0556,0.00419,0.09452,-0.5093,1.09152,-0.4864,-0.11614,-0.00749
385,-0.06122,-0.60096,1.08144,-0.38248,0.07027,0.01083,0.0786,-0.51488,1.09198,-0.48016,-0.1012,-0.00055
386,-0.07658,-0.60481,1.07964,-0.37764,0.08452,0.01772,0.06284,-0.51975,1.09131,-0.47368,-0.08665,0.0066
387,-0.09149,-0.60818,1.07682,-0.37236,0.09809,0.02472,0.04751,-0.5239,1.08958,-0.46704,-0.07274,0.01384
388,-0.10569,-0.6111,1.07309,-0.3667,0.11074,0.03173,0.03287,-0.52737,1.08693,-0.46034,-0.05972,0.02106
389,-0.12011,-0.61419,1.06798,-0.35963,0.12317,0.03939,0.01793,-0.53074,1.08313,-0.4527,-0.04685,0.02894
390,-0.13244,-0.61651,1.06275,-0.35313,0.13354,0.04625,0.00512,-0.53311,1.07906,-0.44595,-0.03606,0.03598
391,-0.14334,-0.61865,1.05723,-0.34646,0.14233,0.05279,-0.00624,-0.53505,1.07475,-0.43949,-0.02686,0.04268
392,-0.15396,-0.63489,1.08334,-0.35728,0.14975,0.06055,-0.01647,-0.5378,1.07376,-0.43561,-0.01877,0.04895
393,-0.16586,-0.68861,1.1974,-0.41857,0.15546,0.07242,-0.02523,-0.54366,1.08336,-0.4393,-0.01133,0.05369
394,-0.17795,-0.75112,1.34079,-0.5002,0.15898,0.08725,-0.03267,-0.55136,1.09839,-0.44666,-0.0044,0.05698
395,-0.18811,-0.79873,1.46542,-0.57754,0.15919,0.10306,-0.03884,-0.55908,1.11309,-0.45373,0.00198,0.05891
396,-0.1934,-0.81426,1.53537,-0.63149,0.15428,0.11735,-0.04366,-0.56474,1.12175,-0.45686,0.00773,0.05949
